 baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YER091C 1609.75313517272 1.80914945858675 0.553710575053039 3.26731967944347 0.00108571006299949 0.0347201030563378 6.81174493525878 TRUE 3
YKL033W-A 472.214505029105 -0.506775425523566 0.155174547077492 -3.26584117735809 0.00109139443372254 0.0347210457153181 6.84740867717521 TRUE 3
YDL227C 48.4362139541083 0.991327533652499 0.304008117562865 3.26085876127141 0.00111075352857923 0.034974495720392 6.96886763830606 TRUE 3
YNL142W 209.216875622588 1.64396346515111 0.50393101068447 3.26227882447277 0.00110520379113412 0.034974495720392 6.9340485855755 TRUE 3
YFL020C 3.91007667309434 4.33486042781365 1.33197820482906 3.25445297235172 0.00113610968577413 0.0355903748502713 7.1279521685469 TRUE 3
YHR039C-A 1256.91234810986 -0.381932538038427 0.117599693770983 -3.24773412065354 0.00116327917336493 0.0362565183982774 7.29841353369156 TRUE 3
YGR183C 2080.10808144773 -0.563966762987175 0.173799580859805 -3.24492590947097 0.0011748118617107 0.0364310344995136 7.37076962037292 TRUE 3
YAL044C 1484.60679436651 -0.708089645842428 0.218761856905991 -3.23680579355621 0.0012087564259443 0.0367364407769131 7.58373781637453 TRUE 3
YGR084C 1195.26342327872 -0.595383203636748 0.18401953285349 -3.23543481718743 0.0012145761364354 0.0367364407769131 7.6202506799957 TRUE 3
YJR109C 1290.69850215401 -0.809493528666557 0.249942639037422 -3.23871721841489 0.00120068552959109 0.0367364407769131 7.5331010126545 TRUE 3
YMR002W 3895.27081871164 -0.476934824280061 0.147223282289437 -3.23953397087303 0.00119725203812912 0.0367364407769131 7.51155928722208 TRUE 3
YPL116W 333.624383555004 -0.70526630289392 0.217809737548744 -3.23799252885141 0.00120373961778946 0.0367364407769131 7.55226236201109 TRUE 3
YKL221W 9.94598869619844 1.95446349272884 0.605176920405417 3.22957374418627 0.00123974904052836 0.0373140152394321 7.77818548027495 TRUE 3
YBR112C 1168.32307739452 -0.392925685663849 0.122086455479189 -3.21842160231139 0.00128898201856614 0.0384104502304056 8.08707318448396 TRUE 3
YGL184C 90.7782309075093 1.38168033732555 0.42948038457846 3.2170976532064 0.00129494514620423 0.0384104502304056 8.12448584728532 TRUE 3
YOR158W 1803.42332797595 -0.658132901015227 0.204565715652824 -3.21721994770702 0.00129439326068399 0.0384104502304056 8.12102331753136 TRUE 3
YBL001C 669.238748384435 0.574000810862743 0.178756695926528 3.21107306155774 0.00132240308664585 0.0384813030900735 8.29675696561605 TRUE 3
YLR139C 399.561521970939 -0.573050659112452 0.178446589216881 -3.21132873218425 0.00132122699935509 0.0384813030900735 8.28937819395385 TRUE 3
YLR213C 45.2569034680052 -0.975895637572155 0.303625745203385 -3.21413995021551 0.00130835886725887 0.0384813030900735 8.20864353318213 TRUE 3
YMR010W 176.493649585377 -0.580024831601556 0.180542481188883 -3.21267785721154 0.00131503697943536 0.0384813030900735 8.25054200897744 TRUE 3
YBR173C 830.48354675315 0.509260695536241 0.159060615967243 3.20167687292949 0.00136630166754916 0.0390190336686133 8.57217666220345 TRUE 3
YBR202W 399.815299703692 0.944360965941577 0.294641482455289 3.2051188382304 0.00135006727150027 0.0390190336686133 8.47032206139268 TRUE 3
YGR182C 1585.06908178093 -0.511691675059854 0.159768309750073 -3.20271069938899 0.00136140669462687 0.0390190336686133 8.541465602089 TRUE 3
YNR075W 56.4591490599735 0.844356908795891 0.263503113421044 3.20435268423837 0.00135366544518859 0.0390190336686133 8.49289700311324 TRUE 3
YIL051C 1382.11058009626 -0.389708943851338 0.121882293970706 -3.19742048787664 0.00138662633392588 0.0394161374551154 8.699693619051 TRUE 3
YFL036W 1303.48485113092 -0.468578553187276 0.146616573102339 -3.19594533736787 0.00139373513756208 0.0394356393761804 8.74429425306446 TRUE 3
YBL093C 401.46820729037 0.964455911250391 0.301905468496598 3.1945625763359 0.001400429213747 0.039443281524801 8.78629288704871 TRUE 3
YDR381W 1941.78341578276 -0.382788750920932 0.119949546362283 -3.19124800826505 0.00141659623354639 0.0396964320012892 8.88772476927007 TRUE 3
YGL200C 1579.26695892142 -0.383783274087112 0.120305323366285 -3.19007724137555 0.00142234772643056 0.0396964320012892 8.92380963562533 TRUE 3
YNR020C 409.20214307653 -0.520904012834672 0.163463742635855 -3.18666393192207 0.00143923900135144 0.0398059795869273 9.02978549447895 TRUE 3
YOR286W 915.040878492799 -0.434597474646693 0.136331677094893 -3.1877952645165 0.00143362005376658 0.0398059795869273 8.99453221733154 TRUE 3
YBR245C 504.246527178151 0.457098828190036 0.143503919628665 3.18527068370563 0.00144618668760171 0.0398103990774037 9.07337527801313 TRUE 3
YNL005C 2142.9008255386 -0.565663073823019 0.177655957040699 -3.18403662475236 0.00145236635070659 0.0398103990774037 9.11214648433312 TRUE 3
YDL059C 48.5545592221793 1.02838800849716 0.324261003058054 3.17148222820073 0.00151663147639511 0.0412040586949823 9.51534588290293 TRUE 3
YMR306W 75.2928140024819 0.736791407464058 0.232232537300426 3.17264503944558 0.0015105708621925 0.0412040586949823 9.47732158939574 TRUE 3
YOR122C 1631.79973631827 -0.357123925281234 0.112719363236188 -3.16825712129806 0.00153355825783205 0.0414803863572192 9.62154450963825 TRUE 3
YBR110W 491.815499506542 0.487712457357658 0.154103561645911 3.16483572571989 0.00155170532092851 0.0417733129957078 9.73539918350546 TRUE 3
YJL219W 12.9329712745888 1.58144677471057 0.499879103252816 3.16365850146519 0.00155799489837412 0.0417733129957078 9.77485999239923 TRUE 3
YIL144W 305.406031748068 -0.511470614004393 0.16185654072083 -3.16002437545343 0.00157755940193603 0.0421139770777706 9.89760768774667 TRUE 3
YLR078C 226.586793437152 0.579974815870862 0.184303519797209 3.14684611834335 0.00165041795996382 0.0438682522691681 10.354722280813 TRUE 3
YGL023C 564.327577741714 0.447942832483287 0.142584866285039 3.14158749209619 0.0016803459549279 0.0444712248416263 10.5424905212177 TRUE 3
YBL018C 101.745182171852 0.94106601309407 0.299840338062613 3.13855707065524 0.00169781869663279 0.044740801705259 10.6521145026742 TRUE 3
YMR323W 9.70231282339759 1.92494848681967 0.613650589629318 3.13688036702199 0.00170755786105843 0.0448051507132426 10.7132180202806 TRUE 3
YDL070W 1695.58211140799 -0.586796659225088 0.187826605397704 -3.12414025682147 0.00178325431631314 0.0463948368735706 11.1881375805486 TRUE 3
YPR015C 18.9772648674602 1.58291151852322 0.506539165043051 3.12495385897493 0.00177832951849266 0.0463948368735706 11.1572393990229 TRUE 3
YDR403W 17.5050479674278 1.34086734361787 0.42999669143995 3.11832014131932 0.00181885117498418 0.0471017537985189 11.4114722718508 TRUE 3
YFL052W 282.607334468928 -0.4810673669509 0.154326690391809 -3.11720134559714 0.00182576830684813 0.0471017537985189 11.4548703571651 TRUE 3
YBR269C 801.976999311032 0.689281597531916 0.221783316728288 3.10790553455548 0.00188418283458608 0.0482479018922912 11.821363104193 TRUE 3
YGL039W 94.4902531068066 1.16524812123049 0.374963053392985 3.1076345007497 0.00188591147461725 0.0482479018922912 11.8322085917486 TRUE 3
YBL102W 427.004878446044 0.745532843322072 0.240278272204322 3.10278926380869 0.00191706097205655 0.0484393183885895 12.0276405386828 TRUE 3
YJL096W 1022.57961698042 -0.560332723160519 0.180524974924304 -3.10390694359865 0.00190983389575838 0.0484393183885895 11.9822978619881 TRUE 3
YOR365C 40.172403574307 0.871747881190328 0.280855149567104 3.10390563439551 0.00190984234659512 0.0484393183885895 11.9823508825378 TRUE 3
YBL067C 481.124196964128 0.532413818196293 0.171939785723872 3.09651321219701 0.00195811135700187 0.0492737857868503 12.2851906538297 TRUE 3
YOR389W 146.960489583716 0.857817609319395 0.277509518672708 3.09112859775847 0.00199397256286344 0.0499713940244143 12.5101838594052 TRUE 3
