ID baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YLR153C 3318.10542810417 -0.615101900792521 0.119427843130832 -5.15040617554053 0.000000259922935648741 0.0000020254615842541 0.0016307564982602 TRUE 3
YER053C 273.071160138271 0.768709243721402 0.149600254631532 5.13842202752092 0.000000277055108348767 0.00000215628622167719 0.00173824374978017 TRUE 3
YBL054W 390.414182413156 0.718888313450436 0.139963855336847 5.13624258005976 0.000000280285825101697 0.00000217603091690958 0.00175851326668804 TRUE 3
YER130C 154.258263685603 -0.990741088700166 0.192891736134017 -5.1362547123938 0.000000280267740366006 0.00000217603091690958 0.00175839980305632 TRUE 3
YML125C 326.496689064343 0.912598825862727 0.177692496648696 5.13583208674796 0.000000280898380432528 0.00000217809090290883 0.00176235643883368 TRUE 3
YNL318C 98.1536309892084 3.45736283957124 0.673474695888676 5.13361951187953 0.000000284222406763424 0.00000220114463904563 0.00178321138003372 TRUE 3
YBR026C 3186.31892814693 0.544054213704673 0.106023987755183 5.13142568227987 0.000000287555760332509 0.00000222421366777537 0.00180412484032616 TRUE 3
YDL226C 491.314489612064 0.609351569215958 0.118771390415628 5.13045748714059 0.000000289038835576902 0.0000022301852590085 0.00181342965440949 TRUE 3
YHR190W 1072.43639853956 -0.606495387324416 0.11821249357903 -5.13055235501776 0.000000288893191764592 0.0000022301852590085 0.00181251588513105 TRUE 3
YAL012W 484.127475818883 -0.856576705927695 0.167265419695312 -5.12106272466851 0.000000303818558466571 0.00000234134375584865 0.00190615763581926 TRUE 3
YGL009C 32529.8951866598 -0.415845806410378 0.0812548244118038 -5.11779835130588 0.000000309122836653455 0.00000237638180677344 0.00193943667716378 TRUE 3
YOR214C 490.050917255667 3.8833265686309 0.75877760552377 5.117871877558 0.000000309002385585445 0.00000237638180677344 0.00193868096716308 TRUE 3
YML077W 105.015533263552 1.06126378885926 0.207390792951485 5.11721747024479 0.000000310076034010789 0.00000238079187435701 0.00194541703738369 TRUE 3
YBR247C 207.177578401505 0.905360447570684 0.177065971250889 5.11312501874149 0.000000316872430313184 0.00000243000092341639 0.00198805762778492 TRUE 3
YPL227C 275.230734991297 0.739133156680444 0.144687447776079 5.10848154446915 0.000000324758118807353 0.00000248743306383214 0.00203753243739733 TRUE 3
YHR041C 160.265960094793 0.908331909128595 0.177819467948767 5.10816908635842 0.000000325295493690772 0.00000248851052673441 0.0020409039274159 TRUE 3
YIL015W 42.5463458846828 1.67818580389844 0.328556668023716 5.10775146945824 0.000000326015064397001 0.00000249097746524042 0.00204541851402679 TRUE 3
YOL031C 342.812452772007 0.660279088254373 0.129301622401132 5.10650273363153 0.000000328175865254356 0.0000025044369863024 0.00205897537860583 TRUE 3
YLR102C 748.995035982218 0.560921017289984 0.110027892228251 5.09798930008004 0.000000343280217451974 0.00000261652102560903 0.00215374008429369 TRUE 3
YCR042C 644.532812517394 -0.55120601512318 0.108165865108159 -5.0959331261485 0.000000347027622985085 0.00000264187412498233 0.00217725130660842 TRUE 3
YMR194W 143.85610088374 -1.03236617639181 0.202602515581071 -5.09552496636555 0.000000347776182598708 0.00000264436362841417 0.00218194776962429 TRUE 3
YGL065C 647.292722551785 0.563568774449236 0.110640900985156 5.09367484746754 0.000000351188864846039 0.00000266707959949056 0.00220335893804405 TRUE 3
YNL158W 154.204411005101 -0.87910026085107 0.172636174426553 -5.0922135164961 0.000000353907225094259 0.00000268447403024944 0.00222041393024138 TRUE 3
YBL081W 152.940884410195 0.956867099693317 0.188076689820529 5.08764324067166 0.000000362540543848181 0.0000027466386854585 0.00227457937210349 TRUE 3
YMR095C 230.447679612109 -0.811027880659433 0.159592305925771 -5.08187331434798 0.000000373730645696476 0.00000282800041068033 0.00234478607109969 TRUE 3
YBL035C 779.492478925492 0.670339908997534 0.132161545122946 5.07212524168008 0.000000393397330076314 0.00000296301207741789 0.00246817484889879 TRUE 3
YJL165C 780.068870966446 -0.767505715292935 0.151300440207869 -5.07272625405764 0.000000392156440721732 0.00000296301207741789 0.00246038950908815 TRUE 3
YKL148C 4325.66470778517 0.44412702918342 0.0875581185558295 5.07236834811877 0.000000392894941006613 0.00000296301207741789 0.00246502285987549 TRUE 3
YOL140W 218.33756537489 -0.907229841584612 0.178866928272452 -5.07209382051168 0.000000393462308383405 0.00000296301207741789 0.00246858252279748 TRUE 3
YBR205W 303.516990586782 0.739660332720739 0.145880455971859 5.0703182122177 0.000000397151105009058 0.00000298720489415086 0.00249172603282683 TRUE 3
YBR102C 406.459882120596 0.644255110689007 0.127127087807596 5.0678035798639 0.00000040243235673795 0.00000302330320217624 0.0025248606061739 TRUE 3
YJL102W 881.941769550902 0.628480313396385 0.124038385841804 5.06682112259936 0.000000404514076857461 0.00000303530718196992 0.00253792131820371 TRUE 3
snR190 18.1958747001363 -3.17772670596067 0.628006532108266 -5.06002174100452 0.00000041920867618933 0.00000314181126133294 0.00263011523441186 TRUE 3
YBR115C 1914.08850426298 -0.463654321286153 0.0917547143459187 -5.05319344723977 0.000000434483432987768 0.00000325240402760414 0.00272594905856526 TRUE 3
YKL178C 44.7420282935646 1.88170968032776 0.372701466270699 5.04883895187319 0.000000444503251440272 0.00000332344326136452 0.00278881339953627 TRUE 3
YGR032W 6739.61900220421 -0.465120556655964 0.0922327560980835 -5.04289990165033 0.000000458529146160245 0.00000342423015936097 0.00287681186300938 TRUE 3
YNL128W 233.248634189154 2.21375173940562 0.439380558372571 5.03834704841099 0.000000469569442683127 0.00000350250786438913 0.00294607868339394 TRUE 3
YLR342W 1974.4857647291 -0.50751181496886 0.100746898029489 -5.03749321215138 0.000000471668282007635 0.00000351398471856757 0.0029592468013159 TRUE 3
YPL058C 508.051814807124 -0.683299605909993 0.135852007467646 -5.02973506720336 0.000000491158015473181 0.00000365484487670613 0.00308152538907874 TRUE 3
YPL079W 342.914014585362 -0.683495287124329 0.136214918895036 -5.01777112719214 0.000000522743993594867 0.00000388527615144621 0.0032796958158142 TRUE 3
YPL137C 375.763161434824 -0.673473826557326 0.134296588432747 -5.01482453438933 0.000000530818853372169 0.00000394062327479718 0.00333035748605699 TRUE 3
YMR173W 86.2327515833713 -1.35326612506861 0.270201431779793 -5.00836030421737 0.000000548956973962214 0.00000407045756225174 0.00344415605463893 TRUE 3
YLR318W 206.516717964721 0.779445704793525 0.15584650647389 5.00136783575646 0.000000569249845216208 0.00000421594365884448 0.00357147352888649 TRUE 3
YBL014C 743.533750248761 0.58911824254627 0.117803516881818 5.00085445782813 0.000000570767885346736 0.00000422220158582556 0.00358099771266542 TRUE 3
YPL274W 1552.4235282973 -0.462992908396504 0.0926470747521379 -4.99738291397937 0.000000581136017054231 0.00000429383537689186 0.00364604737099824 TRUE 3
YBL082C 318.415801179849 0.820731725307884 0.164298118817399 4.99538114748621 0.000000587196785177967 0.0000043335122746134 0.00368407263020657 TRUE 3
SCR1 1715.93963870554 -3.82993305234229 0.767957422691033 -4.98716847989001 0.000000612706314092307 0.00000451645911668748 0.00384411941461513 TRUE 3
YPR032W 940.554556951629 0.511547913198048 0.102579804741137 4.98682868902854 0.000000613784432078341 0.00000451909594181623 0.00385088352685951 TRUE 3
YGL234W 1142.91835841072 -0.531367865874421 0.10666660755764 -4.981576503099 0.000000630683411104878 0.00000463807390136096 0.003956907721272 TRUE 3
YGR085C 169.973743109499 -0.907824430805621 0.182266165326654 -4.98076222308533 0.000000633343194731951 0.00000465218016458259 0.00397359520374826 TRUE 3
YKR044W 195.113323502593 -0.769157175116894 0.154499710716576 -4.97837291441847 0.000000641210238376177 0.00000470445827524416 0.00402295303557214 TRUE 3
YHR099W 2662.49214939027 0.615093166265932 0.123601170898281 4.97643478452264 0.000000647660830462682 0.0000047462340998743 0.00406342405032286 TRUE 3
YGR189C 1152.78558409756 -0.647866924230077 0.130375693198366 -4.96923090751548 0.000000672189843235267 0.00000492024140795196 0.00421731907645807 TRUE 3
YOR226C 399.470118194358 0.736575056048554 0.148429436856295 4.96245941269511 0.000000696061150234897 0.00000508903449350059 0.00436708765657374 TRUE 3
YLR446W 1134.1155087862 0.749457133564711 0.1510547805943 4.96149231832382 0.000000699536373355808 0.00000510848855653199 0.00438889120643434 TRUE 3
YJL141C 1029.00277944296 -0.671310154912514 0.135310549629144 -4.96125510355567 0.000000700391346994362 0.00000510878479034376 0.00439425531104262 TRUE 3
YKR075C 193.30760388676 0.813564166478235 0.164097385786113 4.95781308508258 0.00000071291100065261 0.00000519406586189759 0.00447280361809447 TRUE 3
YDL121C 136.624744556415 -0.973000457379389 0.196425790521407 -4.95352700272497 0.000000728802392323453 0.00000530368608705919 0.00457250620943734 TRUE 3
YML021C 253.417734406706 0.703155490329222 0.1419908576892 4.95211805726494 0.00000073410043353057 0.00000533605100757505 0.00460574611997079 TRUE 3
YPL027W 114.776225828673 1.2237185606024 0.247409867882653 4.94611864544872 0.000000757078259087951 0.00000549670361025314 0.00474990899751781 TRUE 3
YBR084W 609.211486518339 0.605868658335037 0.122516724295558 4.94519145707363 0.000000760690648996831 0.00000551654617474812 0.00477257313180612 TRUE 3
YMR311C 1471.15388321026 -0.474238984470153 0.0959432781296747 -4.942909953829 0.000000769650379460898 0.00000557507717131433 0.00482878648073767 TRUE 3
YDR450W 390.436232985133 -0.636401875988832 0.128826643900382 -4.9399864556042 0.000000781279976137005 0.00000565279041557951 0.00490175057028357 TRUE 3
YJL016W 287.267342092123 -0.720217036289954 0.145897821820353 -4.93644817519463 0.000000795581657761629 0.00000574963564416901 0.00499147932079646 TRUE 3
YBR291C 227.002204378231 -0.736517012976307 0.149258814360471 -4.93449593668594 0.000000803580184560751 0.00000580075776495925 0.00504166207793415 TRUE 3
YER044C 473.564127078833 -0.630904966863341 0.127871522044127 -4.93389737431625 0.000000806048032982866 0.00000581188426540404 0.0050571453589345 TRUE 3
YDR054C 1589.46889634568 -0.457946937316738 0.0928291492561287 -4.93322346468131 0.000000808835271120476 0.00000582528548305252 0.00507463249100986 TRUE 3
YGL141W 795.073030191455 0.532177583858488 0.107945569287621 4.93005490980832 0.000000822065073389381 0.00000591377775845365 0.00515763627044498 TRUE 3
YOR302W 115.711744612352 -1.0928582860888 0.221705202506477 -4.92933081287018 0.000000825117551810477 0.00000592893745991652 0.00517678752005893 TRUE 3
YBL098W 1119.03407034113 0.474236820547097 0.096224689883909 4.92843178938008 0.000000828922637205029 0.00000594946419128965 0.00520066062582436 TRUE 3
YLR080W 166.069997617829 0.86275385849281 0.175119691331467 4.92665246228527 0.000000836503460680721 0.00000599701281011447 0.00524822271231085 TRUE 3
YOR184W 1060.55422545902 -0.492833900426022 0.100129956958152 -4.9219425973787 0.000000856893506624367 0.00000613617918613545 0.00537614986056128 TRUE 3
YDR028C 1048.00524589053 -0.541206563950722 0.109990086746358 -4.9205031104191 0.000000863220282671354 0.00000617443652588073 0.00541584405348007 TRUE 3
YDL231C 962.804431863124 -0.492289596547169 0.100116472916063 -4.91716879558774 0.000000878048376219131 0.00000627334563100525 0.00550887551239882 TRUE 3
YLR328W 326.004765049933 -0.742449920309731 0.15105829737565 -4.91498933331293 0.000000887872935404796 0.00000633632187007314 0.00557051479672969 TRUE 3
YMR173W-A 180.124557606319 -0.798477729330468 0.162494772171392 -4.91386718883652 0.000000892972521706121 0.00000636547344166193 0.0056025096011842 TRUE 3
YHR021C 210.137897714772 -0.820551397984828 0.167125699740777 -4.90978586332059 0.00000091175899606222 0.00000648465326791191 0.00572037594129437 TRUE 3
YML005W 188.128066556623 -0.843601166433485 0.171813530096721 -4.90998098903264 0.000000910852228958484 0.00000648465326791191 0.00571468688448553 TRUE 3
YBR070C 494.486952635557 0.559208915356153 0.113911610039142 4.90914767304228 0.000000914730799020252 0.00000649107047766294 0.00573902103305306 TRUE 3
YLL029W 2377.00480365794 -0.500737500161249 0.101999909853091 -4.90919551676519 0.000000914507686490926 0.00000649107047766294 0.00573762122504407 TRUE 3
YHR006W 813.639187447023 -0.548257431228867 0.111731005214337 -4.90694082790295 0.000000925079268838729 0.00000655708729200604 0.00580394733269419 TRUE 3
YAR042W 1158.28283108831 -0.537759660564871 0.109603024424565 -4.90643085250799 0.000000927486660079597 0.00000656673117232428 0.00581905130533939 TRUE 3
YJL055W 970.596285211716 0.525238078008762 0.10708911736923 4.9046821088067 0.000000935787673423001 0.00000661803390685737 0.00587113186305591 TRUE 3
YOR074C 419.920901905853 0.615864683476719 0.125608778527816 4.90303855108612 0.000000943654556758606 0.00000666615431818326 0.00592048868910349 TRUE 3
YHR188C 843.805176347183 0.493456121497453 0.100668903701614 4.90177307344159 0.000000949755107202015 0.00000670170279806326 0.00595876354258544 TRUE 3
YHR016C 998.665110611533 0.530404949889671 0.108230071276529 4.90071699698396 0.000000954875235071732 0.00000673026106697188 0.00599088722484005 TRUE 3
YPR158W 273.097454010302 -0.768173451907614 0.156878765262214 -4.89660567269035 0.000000975062241558481 0.00000686483214511375 0.00611754050353791 TRUE 3
YDR488C 375.328613057246 0.644013669230095 0.131742564556527 4.88842517524977 0.0000010164581701859 0.0000071482534771033 0.00637725855974633 TRUE 3
YER042W 706.280602923142 -0.511166520896856 0.104574679592119 -4.8880524701639 0.00000101838391366743 0.00000715377636107032 0.00638934067434946 TRUE 3
YBL019W 236.440242836339 0.747794119021157 0.153122160866703 4.88364397934623 0.00000104143040876086 0.00000730748652590256 0.00653393438456565 TRUE 3
YHR110W 1068.62178264643 0.485656081113109 0.0994865920945267 4.88162345184831 0.00000105216021721558 0.00000737452630457353 0.00660125320281052 TRUE 3
YMR230W 175.587678402863 -0.870225770954089 0.178383322063546 -4.87840320993734 0.00000106948123201403 0.00000748756224154466 0.00670992524965603 TRUE 3
YJR143C 451.115340585932 0.595650577401006 0.122105945178629 4.87814558520985 0.00000107087873550187 0.00000748898808004821 0.00671869318653875 TRUE 3
YOL002C 1009.92605405235 -0.628674574591427 0.129004830493891 -4.87326383193997 0.00000109769471734381 0.00000766797211792622 0.00688693665661509 TRUE 3
YKR042W 9315.22353083797 0.540531490337112 0.110926236617781 4.87289127277996 0.00000109976755286361 0.00000767390640613282 0.00689994162666627 TRUE 3
YPR074C 666.164386611598 -0.586763447045104 0.120472049932604 -4.87053592408662 0.00000111295963154132 0.00000775732863184303 0.00698270872829027 TRUE 3
snR45 21.3053209022621 -2.3565243840437 0.484285855131082 -4.86597813889455 0.0000011389210723928 0.00000792946935307442 0.00714559080819245 TRUE 3
YDL021W 650.163287392658 -0.550439050261853 0.113284446700081 -4.85891105351057 0.0000011803314179977 0.0000081995780565887 0.0074053993165176 TRUE 3
YEL039C 390.822732552676 -0.67882786006595 0.13970292308706 -4.85908129240014 0.00000117931707132535 0.0000081995780565887 0.00739903530549522 TRUE 3
YPL057C 1213.9410644398 -0.777627530415421 0.160102109072935 -4.85707237036566 0.00000119134060697366 0.00000826690224286034 0.00747447096815272 TRUE 3
YBL089W 192.153626822063 0.807079711694942 0.16623581086784 4.85502917501079 0.00000120369020498116 0.00000834336868049372 0.0075519523460518 TRUE 3
YDR204W 845.291992033365 0.529863906793173 0.10916719831021 4.85369153917013 0.00000121184183090402 0.00000839060022655728 0.0076030956470918 TRUE 3
YEL025C 746.670632325809 0.544480950630647 0.112304450785217 4.84825798820719 0.00000124550356537546 0.000008614160822051 0.00781428936916563 TRUE 3
YHR182W 356.493033076932 0.625185387413011 0.129029367174493 4.8452953083738 0.00000126423493614676 0.00000873408122736635 0.0079318099893848 TRUE 3
YER144C 676.709566695315 -0.671209874924008 0.138628516893264 -4.8417878944835 0.00000128676075324377 0.00000887992321792976 0.00807313696585139 TRUE 3
YHR107C 495.072999161636 0.550163724605729 0.113708230239402 4.83838085816138 0.00000130901125294386 0.00000902354680188664 0.00821273660096978 TRUE 3
YDR439W 267.89309451167 0.692600561772081 0.143529585475306 4.82548987707653 0.00000139659558840493 0.0000096167333985336 0.00876224072165252 TRUE 3
YPR108W 2433.16015516414 0.449026826086048 0.0930598188901562 4.82514184361416 0.00000139903663308227 0.00000962297894662837 0.00877755583595815 TRUE 3
YBR154C 193.445615325205 0.900117504338632 0.186578102705967 4.82434696936086 0.00000140462713543282 0.00000965084996776566 0.00881263064770548 TRUE 3
YGR036C 403.039686335259 -0.632258392835339 0.131098532081963 -4.82277248108356 0.00000141576429927802 0.00000971672806276916 0.00888250521367029 TRUE 3
YBR053C 969.14557226979 0.498794104326969 0.103455150078269 4.82135595907607 0.00000142585661153301 0.0000097752989334935 0.00894582438075808 TRUE 3
YLR374C 16.9912489213764 -2.65549627228416 0.550911473277223 -4.82018691040746 0.000001434237820507 0.00000982202385157251 0.00899840808586092 TRUE 3
YOR157C 2118.19137920937 0.582529722880267 0.12092287736195 4.81736570935725 0.00000145465928871502 0.00000995101168823261 0.00912653237739802 TRUE 3
YIL065C 337.793985069425 0.681053095147635 0.141560260714803 4.81104719437985 0.00000150141556147367 0.0000102596730034034 0.00941988123268577 TRUE 3
YHL044W 43.1181963209642 1.567721038821 0.325979050345147 4.80926929862853 0.00000151483013168656 0.0000103400755343523 0.00950404424620147 TRUE 3
YAL058W 222.092011203802 0.767182209900726 0.15969007629067 4.80419464829043 0.00000155375620981332 0.0000105942529393032 0.00974826646036875 TRUE 3
YLR227C 282.976144258372 0.848859399621612 0.17670678522927 4.80377365543859 0.00000155702836248676 0.0000106050368272307 0.00976879594624194 TRUE 3
YBR123C 397.508654668399 0.589554360433049 0.122837677278579 4.79945871246018 0.00000159095028327105 0.0000108243287711056 0.0099816220772426 TRUE 3
YMR140W 541.873882323884 -0.691718119019258 0.144352310750907 -4.79187423755815 0.00000165230468053007 0.0000112295853314899 0.0103665595656457 TRUE 3
snR5 29.7517240277642 -1.79160363939151 0.374053149084383 -4.78970339850644 0.0000016702801589437 0.0000113394669232184 0.0104793377172128 TRUE 3
YGR110W 690.132626929395 0.584621223484279 0.122094546596503 4.78826646874188 0.00000168228177695058 0.0000114085984722281 0.0105546358685879 TRUE 3
YBR014C 325.368089896261 0.62303898303211 0.130135452533877 4.78761913760527 0.00000168771549776741 0.0000114330878158693 0.0105887270329928 TRUE 3
YIL148W 384.397721982092 -0.694239949644307 0.145181739741011 -4.78186823551473 0.00000173673508855902 0.0000117398051837616 0.0108962759456193 TRUE 3
YLR361C 588.574169669429 0.545099421000235 0.113988964723327 4.78203677279898 0.00000173527924416316 0.0000117398051837616 0.0108871419778797 TRUE 3
YPL214C 748.924192654636 0.501541270282101 0.104927856804208 4.77986766867793 0.00000175410612455452 0.0000118444647140264 0.0110052618254551 TRUE 3
YGL262W 49.374749106003 1.40364829776307 0.293809779227499 4.77740496403361 0.00000177571928472072 0.0000119646477691225 0.0111408627923378 TRUE 3
YML100W 1036.90514291763 -0.56589271819119 0.118449444622606 -4.7775041917182 0.00000177484351765727 0.0000119646477691225 0.0111353682297817 TRUE 3
YJL160C 249.821908608108 3.01545548706081 0.631235503664769 4.77706889038078 0.00000177868850100457 0.0000119717950287571 0.0111594916553027 TRUE 3
YDL069C 110.362956919082 -0.968905868078269 0.20305713213451 -4.77159239812588 0.00000182775098585865 0.0000122888337988117 0.0114673096852771 TRUE 3
YBR155W 161.401523157497 0.985427826695094 0.206587591731228 4.77002427124057 0.00000184203723094324 0.0000123716269268811 0.0115569415869379 TRUE 3
YJL132W 527.714222354306 0.539248793767269 0.113068385683279 4.76922696391707 0.00000184934209504318 0.0000124074042376533 0.0116027723043009 TRUE 3
YBL024W 320.470353383852 0.629884878244031 0.132124550167197 4.76735684206262 0.00000186658536859382 0.0000125097115568259 0.0117109566025576 TRUE 3
YHR068W 234.211868281711 0.720807151110276 0.151220903441559 4.76658408133925 0.00000187375554482522 0.0000125443634286965 0.0117559422882335 TRUE 3
YLR287C-A 432.833291103065 -0.582527625161811 0.122253209540606 -4.76492705059269 0.00000188921987241828 0.0000126344096585073 0.0118529654795523 TRUE 3
YFL007W 2855.41762105382 -0.40966417707127 0.0860389364029287 -4.76138123271041 0.00000192272440484067 0.0000128447818866512 0.0120631729159703 TRUE 3
YOR225W 63.169098790524 1.282017924073 0.269284579979981 4.76082932104135 0.00000192799050713468 0.0000128662600545275 0.012096212441763 TRUE 3
YLR354C 874.570945227015 -0.607967613742904 0.127803869511649 -4.75703604332173 0.00000196456102986497 0.0000130963776199181 0.0123256559013728 TRUE 3
YOR236W 312.971525773957 -0.672070291347192 0.14136328361043 -4.75420685048097 0.00000199226983387802 0.0000132669943396144 0.0124995009377507 TRUE 3
YPL244C 250.269470734646 0.778917244380778 0.163875339115781 4.7531083601936 0.00000200312918700384 0.0000133251637222429 0.0125676325192621 TRUE 3
YLL032C 299.830921621561 0.72686046138517 0.153041796566846 4.74942452121365 0.00000203996315337547 0.00001355581447153 0.0127987288242777 TRUE 3
YBR028C 208.406351407341 0.816632066963521 0.171983799253323 4.74830809941967 0.00000205125389937477 0.000013603618179285 0.0128695669646773 TRUE 3
YGL258W 72.1437376044516 1.15565156592495 0.243382970912658 4.7482844078671 0.00000205149414914771 0.000013603618179285 0.0128710742917527 TRUE 3
YDL136W 96.2893200858099 -1.01015822362484 0.212768545870228 -4.74768589263638 0.00000205757250795918 0.0000136295167290686 0.0129092099149359 TRUE 3
YMR008C 1148.81226251242 -0.623366661581351 0.13152212024729 -4.73963360999115 0.00000214105016263628 0.0000141675186394698 0.01343294872038 TRUE 3
YOR044W 471.129813218332 -0.625148496619769 0.131908495171399 -4.73925880063649 0.00000214501397545296 0.000014178791009501 0.0134578176819919 TRUE 3
YOL094C 225.576438407025 0.708436035361256 0.149827149583176 4.72835555726816 0.00000226345561507076 0.0000149459548140409 0.0142009205289539 TRUE 3
YJL068C 883.294535467726 0.495353601060047 0.104769747262549 4.72802134206463 0.00000226718359355491 0.000014954829319001 0.0142243098659635 TRUE 3
YJL082W 446.748124743955 -0.635983392631096 0.134592983334953 -4.72523438349207 0.00000229850092044618 0.0000151376917014001 0.0144207947748793 TRUE 3
YPR013C 437.713064729718 0.639079776355842 0.135251385134644 4.72512555579103 0.00000229973221607433 0.0000151376917014001 0.0144285199236504 TRUE 3
YOR227W 1276.08041684203 -0.492984882164483 0.104346918339158 -4.72447955350381 0.00000230705424709467 0.0000151699699077829 0.014474458346272 TRUE 3
YIL009C-A 140.723741074793 -0.846011302677223 0.17910485765455 -4.72355308368561 0.0000023175942842532 0.0000152233182671417 0.0145405865394046 TRUE 3
YKL056C 1153.29026741696 -0.564044240186328 0.11941984837985 -4.72320345268083 0.00000232158388526555 0.0000152335729207853 0.014565617296156 TRUE 3
YFR039C 218.46824596089 -0.704872413268046 0.149289527632161 -4.72151278423765 0.00000234096913825743 0.0000153447224705213 0.0146872403734271 TRUE 3
YDR100W 570.654302448586 0.544300750283548 0.115366124209111 4.71802926565304 0.00000238140243286679 0.0000155934629033125 0.0149409188638062 TRUE 3
YER013W 400.718765547328 -0.607520853019256 0.128864973595068 -4.71439861484989 0.00000242425672575868 0.0000158575207932056 0.0152097866974099 TRUE 3
YOR173W 1140.36414428907 -0.600223298750566 0.127355982557404 -4.71295722978718 0.0000024414745607533 0.0000159535103329224 0.0153178113941662 TRUE 3
YPR001W 10382.4239059882 0.380376502506852 0.0807611003025088 4.70989747640965 0.00000247841430087385 0.0000161780363260996 0.0155495713236825 TRUE 3
YBR017C 474.753688783479 0.54597636020811 0.115977135801836 4.70762065672145 0.00000250624938936104 0.0000163427260077565 0.0157242086688512 TRUE 3
YOL016C 2094.40955967739 -1.68866722714792 0.359063938666874 -4.70297082301712 0.00000256403071895795 0.0000167021440290999 0.0160867287307422 TRUE 3
YJL136C 203.480864984436 -0.834266031779262 0.177829889588471 -4.69137125209882 0.00000271380022982753 0.0000176594075121453 0.0170263826419379 TRUE 3
YDR058C 153.521958563807 0.819450420190833 0.174734877186678 4.68967863419376 0.00000273634461358863 0.0000177803125919247 0.017167826105655 TRUE 3
YDR086C 772.427923480747 -0.515783352300492 0.109985653096275 -4.68955120763802 0.00000273804909354364 0.0000177803125919247 0.0171785200128928 TRUE 3
YIL014C-A 153.785553600387 0.863352850834907 0.18412500334764 4.6889495458954 0.00000274611079870788 0.0000178142223787948 0.0172290991510932 TRUE 3
YML062C 252.032174539665 0.693954374636486 0.148005413262461 4.6887094150123 0.00000274933468369265 0.0000178167112301694 0.0172493258054877 TRUE 3
YBL009W 512.386773398303 0.642564182696485 0.137137380496534 4.68555094438839 0.00000279207835698959 0.0000180750335741958 0.0175174996117527 TRUE 3
YEL046C 1035.75262959203 -0.522534968633766 0.111605836510524 -4.68196812076664 0.00000284133675815699 0.0000183749541071328 0.017826546820677 TRUE 3
YPR071W 145.00587047711 0.8524890033517 0.182108196519486 4.68122258989304 0.00000285169097045124 0.0000184229222014836 0.0178915091486111 TRUE 3
YKL155C 97.6095946939597 1.05360094573098 0.225354770358988 4.67529905869135 0.00000293525559912521 0.0000189432699313914 0.0184157936289116 TRUE 3
YDL144C 446.595547394142 0.560217721390237 0.119886076767318 4.67291729361983 0.0000029695136757654 0.0000191446652498216 0.0186307288017521 TRUE 3
YDL168W 885.0368677572 -0.497897299604717 0.106675249325353 -4.66741163253494 0.00000305017863606353 0.0000196445283203557 0.0191368207626626 TRUE 3
YDR126W 133.522801065928 -0.913013118107414 0.195665130606152 -4.66620248216423 0.00000306817364351991 0.0000197401571956927 0.0192497214394439 TRUE 3
YNL307C 1031.27274246719 0.493366559805364 0.105812132748896 4.66266530111607 0.00000312140184491869 0.0000200620428003842 0.0195836751750199 TRUE 3
YER115C 259.400486855344 1.03630798989141 0.222299178654949 4.66177156461726 0.00000313499049982127 0.0000201287568120561 0.0196689303958787 TRUE 3
YDR485C 675.113124341687 -0.516641788122369 0.110841347861976 -4.66109261650005 0.00000314535135180309 0.0000201746309098781 0.0197339343812126 TRUE 3
YLR231C 423.155014056275 0.58544460670188 0.125615009870512 4.66062620466597 0.00000315248789062179 0.0000201997513154959 0.0197787090257611 TRUE 3
YEL007W 450.25787136294 0.618638377080282 0.132821675791479 4.65766128452936 0.00000319821844545579 0.0000204718615391267 0.0200656225267896 TRUE 3
YPL081W_intron 27.6359875764035 -1.81103819450771 0.388898689114364 -4.65683800228789 0.00000321102909056259 0.0000205329107901113 0.0201459965141897 TRUE 3
YBR055C 280.225164181848 0.660740597850753 0.141897896692777 4.65645096404298 0.00000321706857497643 0.0000205505816403535 0.0201838882394021 TRUE 3
YGR154C 330.057648124283 -0.612756213642575 0.131711271785789 -4.65226859732356 0.00000328303059145503 0.0000209506112921642 0.0205977339307889 TRUE 3
YGR214W 595.585271057214 -0.605504720364623 0.130165904550541 -4.65179205303733 0.00000329062818613633 0.0000209777546866191 0.0206454012398193 TRUE 3
YCR021C 133.259445849322 0.960013191012637 0.206458223768209 4.64991499728509 0.00000332071862386166 0.0000211459306811008 0.0208341886461081 TRUE 3
YKR096W 768.573355915357 -0.585877073251051 0.126002473439811 -4.64972676533142 0.00000332375062196164 0.0000211459306811008 0.0208532114021873 TRUE 3
YER052C 364.332984858253 -0.950237549094909 0.204412253694796 -4.6486330047204 0.00000334142127585286 0.0000212368142486575 0.0209640770847009 TRUE 3
YBL059C-A 108.372334129734 0.97459769760045 0.209941442008535 4.64223589338224 0.0000034465904484752 0.0000218830585863208 0.0216239084737334 TRUE 3
YBL037W 391.946279147361 0.634923648568652 0.136791995383339 4.64152633192734 0.0000034584493804336 0.0000219361506202831 0.0216983114128404 TRUE 3
YMR304W 1530.58552843265 -0.521680480337544 0.112400465825249 -4.64126617721148 0.00000346280715237149 0.0000219416053200266 0.0217256520739787 TRUE 3
YGR059W 824.349627453771 2.15468074166493 0.464473092136988 4.63897861499681 0.00000350135277225585 0.0000221634570538456 0.0219674872931332 TRUE 3
YCL048W-A 133.843871600006 -0.856926661949887 0.184818447960436 -4.63658618177189 0.0000035421054782763 0.0000223988182109145 0.0222231697707055 TRUE 3
