 baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YOR273C 458.002015076903 -0.972049587535005 0.574784392803933 -1.69115515261839 0.0908071738702197 0.436521384173441 569.724208861759 FALSE 1
YPR188C 242.161391674164 -0.271320483943047 0.160559514913438 -1.68984369496459 0.0910578618707062 0.436521384173441 571.297025376811 FALSE 1
YCR106W 193.249567310036 0.350438434547477 0.207641138286461 1.68771196998551 0.0914665328965387 0.437511664685165 573.861027392884 FALSE 1
YGR051C 21.8099689976101 -0.698604351407239 0.413864443038741 -1.68800283077675 0.0914106855438522 0.437511664685165 573.510641102129 FALSE 1
YHR162W 1794.56424384928 -0.320497150656744 0.189942384885927 -1.68733877301385 0.0915382295500306 0.437511664685165 574.310852196892 FALSE 1
YPL096W 220.421318552562 0.350809414832004 0.207923397829131 1.68720508848309 0.0915639233095174 0.437511664685165 574.472054843912 FALSE 1
YFL051C 20.1371089534306 1.23304627309634 0.731203633372929 1.68632405094663 0.0917334010480128 0.437980623977293 575.535358175232 FALSE 1
YBR222C 2863.68894325628 -0.277152537944399 0.164482385270534 -1.68499829017283 0.0919889013863368 0.438343519043257 577.138367297877 FALSE 1
YGL215W 607.186363804343 0.394817663112983 0.234310182222732 1.68502136513076 0.091984449501591 0.438343519043257 577.110436172982 FALSE 1
YNR012W 152.305168224013 0.792538010553195 0.470399619380904 1.68481856255806 0.0920235824180388 0.438343519043257 577.355956090776 FALSE 1
YHR086W 512.903520471109 -0.35394871920481 0.21015295916808 -1.68424332736482 0.0921346529485269 0.438532379150353 578.052812599057 FALSE 1
YHR066W 190.611472248366 0.99558739707025 0.591482636454944 1.68320646407697 0.0923351299095582 0.438806267526848 579.310605052568 FALSE 1
YJL105W 50.1660381749212 -0.45130191926892 0.268084093847917 -1.68343415228858 0.0922910765233441 0.438806267526848 579.034214107461 FALSE 1
YDL051W 374.615234434439 0.644967036710199 0.383352789738907 1.68243731094137 0.0924840714712605 0.438834774987279 580.245064410688 FALSE 1
YIL091C 273.356900628489 0.997082665744194 0.592544301409527 1.6827141251251 0.092430445977012 0.438834774987279 579.908618059773 FALSE 1
YBR175W 87.4494192654535 0.361464906710558 0.214990451870394 1.68130679091025 0.0927033395219827 0.439196377056307 581.620752160919 FALSE 1
YHL003C 433.164003776831 -0.284176266919869 0.169016469828296 -1.68135251676103 0.0926944627520411 0.439196377056307 581.565059306306 FALSE 1
snR4 110.076869135058 -0.73766789264547 0.439051088889791 -1.68014135783327 0.0929298157714048 0.439590962123595 583.041664149794 FALSE 1
YGR277C 165.926248509551 0.435652038024561 0.25927575261934 1.68026525281818 0.0929057184332155 0.439590962123595 582.890477449994 FALSE 1
YER006W 731.42897430145 0.849777155585318 0.506197075923909 1.67874765778587 0.0932012335524943 0.439895055872223 584.744539308349 FALSE 1
YHL011C 1261.75613291902 0.685919951252189 0.408548706350063 1.67891842659382 0.0931679428185199 0.439895055872223 584.535673243394 FALSE 1
YJL214W 41.8988236062218 0.556223561918441 0.331340338571642 1.67870765242843 0.0932090338256941 0.439895055872223 584.793478222405 FALSE 1
YLR281C 20.9326735977556 0.702478536480508 0.418563477106728 1.67830824929187 0.0932869384616719 0.439924579227854 585.28225190853 FALSE 1
YIL075C 2529.24809094672 -0.309268680142205 0.184372621546635 -1.67741109036614 0.0934621221714566 0.440412455972942 586.381354503719 FALSE 1
YDL167C 210.100563761108 0.939135319433442 0.560037790222153 1.67691419370273 0.0935592621956388 0.440532108804618 586.990811015438 FALSE 1
YCL033C 247.479965341259 0.391780945793672 0.233809862984999 1.67563908892419 0.0938089073967587 0.44082662872875 588.557085007264 FALSE 1
YIR035C 348.282307361365 -0.372048440298744 0.222043080671112 -1.67556871925146 0.0938227001980605 0.44082662872875 588.643621042631 FALSE 1
YLL019C 1208.45952349196 -0.350359453987483 0.209108057749471 -1.67549475500003 0.0938371993075695 0.44082662872875 588.734588455691 FALSE 1
YMR023C 154.560482000991 0.306263219266389 0.18288820024331 1.6745925590549 0.0940142002067473 0.441320481092835 589.845092097132 FALSE 1
YDR074W 4580.58972357099 -0.898032659669106 0.536786704967189 -1.67297858042889 0.0943315127985541 0.442163565894871 591.835911298129 FALSE 1
YER123W 311.147551249638 -0.248730802015088 0.148848241793335 -1.6710362112334 0.0947145255589211 0.442163565894871 594.238933356671 FALSE 1
YER169W 335.48239071253 0.437464798623453 0.261836459638287 1.67075585740728 0.0947699108660669 0.442163565894871 594.586420773704 FALSE 1
YGL129C 1608.06293748356 -0.356787612947526 0.21344917779491 -1.67153425763176 0.0946161979609195 0.442163565894871 593.622026006809 FALSE 1
YGL179C 88.1796357515476 0.574635022001272 0.343742901724076 1.67170003836918 0.0945834865897058 0.442163565894871 593.416794863814 FALSE 1
YGR123C 296.415062597876 0.691820160340397 0.413899482053421 1.67146901684478 0.0946290735683767 0.442163565894871 593.702807567995 FALSE 1
YNL069C_intron 13.4101677552732 0.950722734642925 0.568519258080012 1.67227885622323 0.0944693470014849 0.442163565894871 592.700683087316 FALSE 1
YPR112C 496.010807028591 0.915072890524986 0.547536274467474 1.67125528151532 0.0946712651791865 0.442163565894871 593.967517734216 FALSE 1
YLR427W 271.65844831668 0.271454090500641 0.162578391684678 1.66968123923337 0.0949824475118611 0.442818699865473 595.919875689417 FALSE 1
YGR267C 498.653061240295 -0.236054604296812 0.14157475269259 -1.66734957898441 0.0954449135218174 0.443508595651573 598.821387435882 FALSE 1
YHR105W 53.0749496980029 0.519787920972646 0.31172673080898 1.66744738131284 0.0954254790538876 0.443508595651573 598.699455584091 FALSE 1
YNL184C 32.9615349898948 -0.505043271117972 0.302944516408813 -1.66711474795745 0.0954915901386611 0.443508595651573 599.11423652996 FALSE 1
YOL043C 124.078232151376 0.352536866081026 0.211440484205773 1.66731015304495 0.0954527488140079 0.443508595651573 598.870546059085 FALSE 1
YOL101C 330.273089102013 0.715073388300951 0.428849506986557 1.66742266611342 0.0954303899541782 0.443508595651573 598.730266572514 FALSE 1
YKL172W 789.883213138385 0.805972330550732 0.4837512746178 1.66608828304899 0.0956958319149391 0.444121245621864 600.395649434328 FALSE 1
YCL054W 629.818410469756 0.970280837037909 0.582803550877266 1.66485059258371 0.0959425674193067 0.444725739721108 601.94366798873 FALSE 1
YDL012C 267.383428446247 -0.272896097861426 0.163978412230069 -1.66421966251594 0.096068540105862 0.444725739721108 602.734020624178 FALSE 1
YDR492W 965.61228370025 0.817212917199598 0.49101572063799 1.66433147219354 0.0960462063291139 0.444725739721108 602.593898508861 FALSE 1
YPL106C 3608.16296625437 -0.371862775011984 0.223477495419876 -1.66398309732851 0.0961158072654576 0.444725739721108 603.030574783481 FALSE 1
YDR513W 1595.1750110003 -0.535449472256084 0.322015689255589 -1.66280554060547 0.0963513672085326 0.445479965858727 604.508477866333 FALSE 1
YBL100W-B 3.20096370689783 1.60224999081547 0.964270328036674 1.66161909604516 0.0965891720169647 0.445893566415154 606.000465234436 FALSE 1
YER093C-A 205.030718435966 0.392958768892155 0.236549412261386 1.66121219721289 0.0966708367520242 0.445893566415154 606.5128297822 FALSE 1
YGR215W 632.506201013989 -0.228857110483913 0.13779010454305 -1.6609110737151 0.09673130789332 0.445893566415154 606.892225722689 FALSE 1
YIL096C 148.264363151026 0.782082646958852 0.470850276582173 1.66100071690701 0.0967133027283183 0.445893566415154 606.779261317469 FALSE 1
YBR085C-A 1145.1423597861 0.432158830669234 0.260653358145269 1.65798297687145 0.0973209023910018 0.447365623315565 610.591341601145 FALSE 1
YML125C 154.259957750715 0.729975297977514 0.440307009680095 1.65787798497207 0.0973420965390219 0.447365623315565 610.724313685823 FALSE 1
YOL069W 113.514969445786 0.320489461192994 0.193206903021901 1.65878887441545 0.097158343007274 0.447365623315565 609.571444027637 FALSE 1
YPL234C 924.934823438064 -0.202075589420671 0.121886820661289 -1.65789531898791 0.0973385971605392 0.447365623315565 610.702358585223 FALSE 1
YNL248C 525.508438340128 0.941530135149558 0.568384788557648 1.65650128945009 0.0976203441476434 0.448308835502267 612.470039182315 FALSE 1
YMR111C 107.723178231733 0.357784855140641 0.216174923247944 1.65507104045679 0.097910088419586 0.449303395288683 614.287894744483 FALSE 1
YNL045W 626.69075875407 -0.433357044796758 0.261930792423867 -1.65447155252935 0.0980317387138398 0.449525672668392 615.051128690631 FALSE 1
YOR205C 433.373503962016 -0.309646732585495 0.187230946294614 -1.65382239802525 0.0981636036678448 0.449794422776543 615.878449412058 FALSE 1
YNL275W 266.291531267659 -0.574944828641116 0.347891479268046 -1.6526556782902 0.098400959527371 0.450545780386322 617.367620074726 FALSE 1
YPL127C 663.447133578239 -0.224470696425473 0.135874629499346 -1.65204274891181 0.0985258365501608 0.450781398225028 618.151098515709 FALSE 1
YKL011C 107.313172895321 0.428631247842066 0.25951657371489 1.65165269295274 0.0986053716495024 0.450809368524158 618.650101728978 FALSE 1
YMR136W 458.529615404107 -0.33337912521381 0.202108994048925 -1.64950167993567 0.0990448993034267 0.452145488269918 621.407698229699 FALSE 1
YOL022C 325.45348932322 0.480484825777492 0.291268252469372 1.64962992603534 0.0990186503517798 0.452145488269918 621.243012307066 FALSE 1
YDR034C-D 4.91161819131568 1.18911889847617 0.72170881901885 1.64764357472138 0.0994258330955851 0.453547262412253 623.797676841701 FALSE 1
YKR076W 404.189513471848 0.506505368027358 0.307517709427467 1.64707707068436 0.0995422054335323 0.453741010662129 624.527796889981 FALSE 1
YDR427W 867.248482699766 -0.268321587580836 0.162996991381497 -1.64617509382627 0.0997277154432814 0.454132655068224 625.691686691147 FALSE 1
YGR019W 1166.2821051994 -0.428356746647244 0.260250476029568 -1.64594030021516 0.0997760507633607 0.454132655068224 625.994942489325 FALSE 1
YBR027C 13.0204974593081 0.914062341082357 0.555973028948535 1.64407676899551 0.100160345894001 0.455544091695677 628.40601013896 FALSE 1
YBR281C 351.878082048646 0.448826913994935 0.273138377905667 1.64322171580716 0.100337068438727 0.455841638337446 629.514767384572 FALSE 1
YOR020C 2748.3242863118 -0.434250738766195 0.264296802386284 -1.64304196965468 0.100374250005249 0.455841638337446 629.74804453293 FALSE 1
YCL051W 259.3437700354 -0.408256446678186 0.248617693484981 -1.6421053584541 0.10056817139005 0.456258255795214 630.964707301173 FALSE 1
YGR150C 813.391039227952 -0.277085164143688 0.168760776940612 -1.64188130184537 0.100614605593928 0.456258255795214 631.256035496306 FALSE 1
YDR147W 151.634671032379 -0.367777564199849 0.224164134932841 -1.6406619386729 0.100867609897367 0.456789143050341 632.843384496079 FALSE 1
YEL016C 102.010835784366 0.45371181189657 0.276584690771631 1.64040826204364 0.100920308623694 0.456789143050341 633.174016305055 FALSE 1
YJR065C 1408.49179378927 -0.381251896148302 0.232540303535174 -1.63950889524247 0.101107319653105 0.456789143050341 634.347323503583 FALSE 1
YML124C 956.562122047829 -0.255652430707321 0.15588261623974 -1.64003169098817 0.100998577859755 0.456789143050341 633.665077492101 FALSE 1
YNR003C 132.888628245026 0.55753591896677 0.340059985921602 1.63952226680179 0.10110453719989 0.456789143050341 634.32986639211 FALSE 1
YOR329C 534.818868629556 0.37338163253966 0.22778713733963 1.63916908083773 0.101178051229391 0.456789143050341 634.791093413202 FALSE 1
YOR243C 566.885681673352 0.748033974177873 0.45646842019419 1.6387420051088 0.101267001937327 0.456854806682726 635.349170154793 FALSE 1
YDR017C 642.546210552745 -0.25578937367496 0.156147260681 -1.63812911324472 0.101394762977931 0.457095333835901 636.150742923539 FALSE 1
YEL073C 12.9160857773346 0.798398416670803 0.488258536305793 1.6351960228111 0.102007961642963 0.457842751818564 639.997951347953 FALSE 1
YER166W 693.759551800001 -0.255206247966499 0.155968654580489 -1.63626626550655 0.101783873099011 0.457842751818564 638.592019823195 FALSE 1
YGL158W 35.6200090531401 -0.869288635204193 0.53111526325777 -1.63672312836977 0.101688334104773 0.457842751818564 637.992608173346 FALSE 1
YKL028W 463.891050256338 0.212455069114963 0.129919414627108 1.63528345416847 0.10198964045605 0.457842751818564 639.883004221257 FALSE 1
YOR285W 4649.9795061321 -0.251101280030687 0.153543284579434 -1.63537780710157 0.101969871795743 0.457842751818564 639.758975646491 FALSE 1
YPR010C 1095.52328181793 0.963801610530334 0.589213442620923 1.63574273907122 0.10189344060223 0.457842751818564 639.279446338389 FALSE 1
YBL037W 373.542977485641 0.412834808285247 0.252634020591899 1.6341219892634 0.102233238518925 0.458285773246448 641.411338467737 FALSE 1
YGL226W 186.634586849021 -0.403915578421974 0.247233167794639 -1.63374349010276 0.102312722413225 0.458285773246448 641.910020420572 FALSE 1
YIL076W 602.619352940791 -0.258866420114028 0.158458102859553 -1.63365845887647 0.102330585524573 0.458285773246448 642.022093581173 FALSE 1
YMR115W 464.780535432191 -0.250825230128506 0.153606982827195 -1.63290252508038 0.102489499004921 0.458662918287329 643.019116756875 FALSE 1
YDR073W 182.532154801413 -0.339269587415172 0.207899461228933 -1.63189257639094 0.102702118177285 0.459176130046159 644.353089444286 FALSE 1
YNL061W 1145.2851276194 0.679294524822336 0.416414811043982 1.63129290026763 0.102828530751379 0.459176130046159 645.146201934154 FALSE 1
YNR016C 5095.83626191334 0.528648829395312 0.324053323731041 1.63136370060528 0.102813599500283 0.459176130046159 645.052523264776 FALSE 1
YHL030W 410.139745536785 -0.375043571677634 0.23010160233641 -1.62990421565739 0.103121742548969 0.460150798874032 646.98581275223 FALSE 1
YHL008C 196.613641988225 -0.345607143926608 0.212151079855723 -1.62906144131646 0.103300012822372 0.460611531393872 648.10428044756 FALSE 1
YKL046C 926.404008479979 -0.204401981020905 0.125562968187376 -1.62788427170564 0.103549427035713 0.461046491676759 649.669105222063 FALSE 1
YOR219C 457.435033472163 -0.515557889559867 0.316771592092889 -1.62753827183053 0.103622827119532 0.461046491676759 650.129617347945 FALSE 1
YPL191C 112.05396136835 0.425901005211684 0.261667966328167 1.62763906942108 0.103601439747418 0.461046491676759 649.995432975303 FALSE 1
YJL045W 28.6286696945393 0.702650596211818 0.432410370837133 1.62496240516042 0.10417056965333 0.462478161729174 653.566154004993 FALSE 1
YKL138C 1218.05591987185 -0.392102541362229 0.241260302218687 -1.62522610539886 0.104114389925312 0.462478161729174 653.213682391408 FALSE 1
YMR190C 198.393283029611 -0.277239616641001 0.170544825991094 -1.62561141934308 0.104032344421121 0.462478161729174 652.698928898116 FALSE 1
YDR516C 2098.41475729185 -0.631264445201164 0.389233388196309 -1.62181473723623 0.104843021975152 0.465127279571845 657.785119872103 FALSE 1
YOR344C 1046.69672342691 0.390842410633278 0.241056601614996 1.62137194341399 0.104937894147293 0.465212036147567 658.380347880118 FALSE 1
YBR011C 5683.72777411019 -0.177613168987145 0.109588410752731 -1.62072948925138 0.105075666325016 0.465486718063201 659.244730523149 FALSE 1
YCR016W 283.40394295495 0.65147574851778 0.402240181777973 1.61961877015404 0.105314195002851 0.465923242912975 660.741259447887 FALSE 1
YDL136W_intron 20.2646029951479 0.783150969746843 0.483556670816789 1.61956398703796 0.105325970873487 0.465923242912975 660.815141260256 FALSE 1
YOR142W 3725.73986780039 -0.376554401890927 0.232662099087889 -1.61846043411085 0.10556340700043 0.466637378677206 662.304815520696 FALSE 1
YER081W 236.183321613291 0.653312108751942 0.403884088798976 1.61757327627015 0.105754592153059 0.467146184043009 663.504311168293 FALSE 1
YJL016W 92.7941386722084 -0.534673905279692 0.331021470506157 -1.61522424651832 0.106262141626386 0.468377278956215 666.688676563943 FALSE 1
YNR022C 580.21646257586 -0.401297730306221 0.248393606064441 -1.61557190084077 0.10618690321825 0.468377278956215 666.216630791302 FALSE 1
YPL107W 323.436129340264 0.317609543631131 0.196568272665111 1.61577216569551 0.106143581618303 0.468377278956215 665.944831073236 FALSE 1
YFL021C-A 5.82105576467587 -1.09356500209695 0.677591427641375 -1.61390029077483 0.106549055596351 0.468575348773483 668.488774811506 FALSE 1
YIL160C 440.042095444411 0.667705714789071 0.413796563517089 1.61360865134758 0.106612339126475 0.468575348773483 668.885815679503 FALSE 1
YIR016W 600.959683823423 -0.513022639203054 0.317819488665801 -1.61419503050839 0.106485129579017 0.468575348773483 668.087702978751 FALSE 1
YPL065W 114.637822511118 0.419082763932753 0.25958492866129 1.61443411254271 0.106433297480692 0.468575348773483 667.762508393863 FALSE 1
YDL072C 1066.49242977548 -0.465563137257183 0.289439431693336 -1.60849934832118 0.107725858814152 0.468742899857281 675.872038199987 FALSE 1
YDL155W 271.687860849663 -0.251628090798946 0.156467000059938 -1.60818633131942 0.107794375877651 0.468742899857281 676.301914256379 FALSE 1
YDR157W 21.4640854890767 0.841898965735206 0.523510163329927 1.60818074739959 0.107795598468808 0.468742899857281 676.309584793302 FALSE 1
YDR256C 701.215845931293 -0.83274476083277 0.517481893116902 -1.6092249253727 0.10756716807587 0.468742899857281 674.876412508009 FALSE 1
YDR362C 269.128397262253 -0.328311381140161 0.203630568726889 -1.61228927067672 0.106899006998365 0.468742899857281 670.684369907745 FALSE 1
YDR363W-A 456.246528000089 0.230996877333313 0.143497592922224 1.60976133905266 0.107449968266634 0.468742899857281 674.141100904863 FALSE 1
YGR172C 449.333235711022 -0.288140004802845 0.178743058695177 -1.61203465413575 0.10695439894456 0.468742899857281 671.03189897817 FALSE 1
YGR266W 426.690329035 -0.291327329404531 0.18113684039824 -1.6083273218415 0.107763509845152 0.468742899857281 676.108260768484 FALSE 1
YHR206W 304.370830285348 -0.318801228530656 0.197918373459156 -1.61077126372225 0.107229586585615 0.468742899857281 672.758426238152 FALSE 1
YIL050W 864.550320009103 -0.324157272219152 0.201555420608155 -1.60827861260724 0.107774172613262 0.468742899857281 676.175158975607 FALSE 1
YJL144W 426.92421774574 -0.697530832608193 0.433084784081917 -1.61061034293058 0.107264678069751 0.468742899857281 672.978590209618 FALSE 1
YLR203C 1792.90470596804 -0.336838221151023 0.20898578945546 -1.61177571943384 0.107010753630791 0.468742899857281 671.385468279586 FALSE 1
YML079W 364.778690218689 0.351996743663659 0.218578875846025 1.61038774813545 0.107313233601099 0.468742899857281 673.283227613295 FALSE 1
YML113W 123.910056272079 0.806084442982441 0.500519827798849 1.61049452631554 0.107289939458947 0.468742899857281 673.137080165432 FALSE 1
YPR032W 297.255626473327 0.283826068481956 0.175983767004095 1.61279686935757 0.106788646504404 0.468742899857281 669.991968168629 FALSE 1
YML089C 33.8424568664537 -0.508948834804434 0.316590266634652 -1.60759470028738 0.107923973689378 0.468969001028155 677.11501092716 FALSE 1
YGL228W 1046.43548195269 -0.241983762125547 0.150622072688096 -1.60656242346791 0.108150391069702 0.469354565102099 678.535553571309 FALSE 1
YMR310C 157.269379766903 0.538472370235375 0.33518496705049 1.60649319978083 0.108165587885907 0.469354565102099 678.630898396182 FALSE 1
YBR114W 263.775446460491 0.535488739678614 0.33373609107008 1.60452751142869 0.10859782526232 0.4694576174391 681.342755695798 FALSE 1
YDR311W 221.266811952584 -0.285149223903772 0.177653164621131 -1.6050894703277 0.108474116237299 0.4694576174391 680.566605272815 FALSE 1
YDR432W 2209.32047005085 -0.321043625963189 0.200096631867741 -1.60444292823175 0.108616454976948 0.4694576174391 681.459638525374 FALSE 1
YFR043C 149.801809528331 -0.334754261243659 0.208584352152404 -1.60488674145157 0.108518731889374 0.4694576174391 680.84652387393 FALSE 1
YGL037C 3493.8454462972 -0.635916729187825 0.39654203733443 -1.60365527312685 0.108790059913682 0.4694576174391 682.548835898443 FALSE 1
YJL106W 72.4176703191068 -0.488339451834871 0.304494920850083 -1.6037687934877 0.108765025667948 0.4694576174391 682.391771040704 FALSE 1
YMR100W 300.914691591837 -0.279163349895897 0.174084789908062 -1.6036056340323 0.108801008080755 0.4694576174391 682.61752469866 FALSE 1
YPL202C 145.619819339346 0.468681247775177 0.292222783688523 1.60384909711469 0.108747319343856 0.4694576174391 682.280681563353 FALSE 1
YBR129C 282.713611189742 0.250918028436661 0.156813200094462 1.60010782437647 0.109574665522693 0.471224701985255 687.471451489373 FALSE 1
YDL148C 543.650027461713 0.813979389715335 0.50895352551691 1.59931968029621 0.109749588816915 0.471224701985255 688.568920237328 FALSE 1
YDL193W 267.52630980418 0.239937013404266 0.149917368972734 1.60046174134703 0.109496187760417 0.471224701985255 686.979082008854 FALSE 1
YDR008C 26.762617323048 -0.511078623862364 0.319627428342097 -1.59898237305016 0.109824519306335 0.471224701985255 689.039034127949 FALSE 1
YJL109C 741.275006547102 0.863449894590527 0.53952909559082 1.60037688726498 0.109514999305029 0.471224701985255 687.097105639751 FALSE 1
YML131W 200.47065489033 0.756928350006424 0.473288500180262 1.599295883416 0.109754873805427 0.471224701985255 688.60207825525 FALSE 1
YNL230C 112.970818532078 -0.350067584751565 0.218842699545154 -1.59963108424065 0.109680448443834 0.471224701985255 688.135133536617 FALSE 1
YPL032C 493.633136433955 -0.267136206193058 0.166995825515717 -1.59965798766579 0.109674476748075 0.471224701985255 688.097667117426 FALSE 1
YPR025C 207.910807771845 -0.273332390821347 0.171255297062943 -1.59605218354727 0.110477143105712 0.473693895718625 693.133595845236 FALSE 1
YBR204C 290.7870453459 0.463051862423006 0.290257098012319 1.59531624065005 0.110641535654892 0.474067710342662 694.16499469879 FALSE 1
YEL057C 65.4065292153871 0.443587857283825 0.278185524013731 1.59457563026151 0.110807165774929 0.474446302550952 695.204158071905 FALSE 1
YGL178W_intron 16.6055498810579 0.748759783817463 0.469889211136054 1.59348154005746 0.111052206296754 0.474977993261466 696.741542305836 FALSE 1
YMR131C 1037.32584360787 0.742401989608878 0.465943487391261 1.59333054264898 0.111086058358871 0.474977993261466 696.953930143554 FALSE 1
YIL170W 9.81770560887882 0.964187359275444 0.60545015284083 1.59251319823999 0.111269439955039 0.475431009967947 698.104466277915 FALSE 1
YBR244W 93.2175022659433 -0.440741315901917 0.276830499049522 -1.59209811568874 0.11136266043363 0.475498424939143 698.689331560593 FALSE 1
YJL063C 1329.04561516154 -0.332723180932799 0.209046451099156 -1.59162319753986 0.111469394561689 0.475623406955366 699.358981480038 FALSE 1
YBL024W 792.652423373706 0.559322817264509 0.3516368010125 1.59062650909689 0.11169365494179 0.476249334265688 700.76599110479 FALSE 1
YOL017W 114.288198966112 0.460524879050957 0.289785194992329 1.58919395127535 0.112016611661591 0.477294931021629 702.79222156482 FALSE 1
YER099C 460.744183664563 0.261891136463 0.165047544620272 1.58676178470596 0.112566607053168 0.478721718063089 706.242892651578 FALSE 1
YIL073C 132.178128339844 0.383700217611291 0.241742420225793 1.5872275012921 0.112461128259219 0.478721718063089 705.581118698341 FALSE 1
YPR097W 364.357284331219 -0.233929839545585 0.147433628174938 -1.58667898525847 0.112585368222003 0.478721718063089 706.360600224849 FALSE 1
YDR021W 94.9070338984934 0.999677506028824 0.630771990124926 1.58484764967264 0.113000953160201 0.48015629924127 708.967980127102 FALSE 1
YDR092W_intron 20.7933798297232 0.621580182020536 0.392406656676434 1.58402048345747 0.113189057855045 0.480469707401749 710.148148982551 FALSE 1
YER060W 142.089448842028 0.378494062765849 0.23897312775359 1.58383524676516 0.113231216060314 0.480469707401749 710.412649562412 FALSE 1
YKL150W 6873.13433571621 -0.324029285656341 0.204635039514393 -1.58344966934928 0.113319009688972 0.480510165393844 710.963466788608 FALSE 1
YLR264C-A 267.847767583583 0.722718577932949 0.456705818356094 1.58245975611689 0.113544652483295 0.481134690301886 712.379149680195 FALSE 1
YJR042W 518.788304002473 0.327888994313321 0.207254591189486 1.58205901462295 0.113636098868092 0.481190101413853 712.952884298411 FALSE 1
YGL206C 1301.72026886592 -0.431303881913443 0.272917627451024 -1.58034453817331 0.114027985399843 0.481521203820519 715.411580398613 FALSE 1
YHR001W-A 1794.92928721856 -0.195713564324869 0.123762280248153 -1.58136682624502 0.113794187990048 0.481521203820519 713.944735449563 FALSE 1
YJL211C 12.857922101516 0.818203275024555 0.51764135147831 1.58063739051736 0.113960971413747 0.481521203820519 714.991134649849 FALSE 1
YLR195C 448.226996469434 -0.221751223239026 0.140305233782097 -1.5804914561022 0.113994361999952 0.481521203820519 715.2006271877 FALSE 1
YGL236C 728.992730879241 0.259592383132421 0.164380192265292 1.57921936673164 0.114285749264673 0.482278007206248 717.028790886558 FALSE 1
snR81 8.45722193304385 1.01914991552036 0.645571649084035 1.57867824116251 0.114409878142149 0.482449983824323 717.807575463842 FALSE 1
YLR074C 322.077979960129 0.770734701250518 0.488314604938569 1.57835684916178 0.114483652513361 0.482449983824323 718.270435868829 FALSE 1
YGL202W 1087.61119304928 -0.255704668340743 0.162158718262494 -1.57687894354729 0.11482338241963 0.48354977232958 720.401901300758 FALSE 1
YNR008W 265.560626163165 -0.272441711833493 0.172864350527342 -1.57604336002408 0.115015810816455 0.484028155183711 721.60919706244 FALSE 1
YKL143W 514.487690898725 0.809242191425657 0.513751696603352 1.57516208077935 0.115219037346444 0.484551294046003 722.884240311588 FALSE 1
YCR073C 136.622544288516 0.296438476862053 0.188317678698478 1.57414045728915 0.115454981160383 0.485181827815844 724.364551800244 FALSE 1
YIL092W 99.6105703870407 0.425306098546318 0.270236552300693 1.57382890998801 0.115527008512502 0.485181827815844 724.81645140744 FALSE 1
YER107C 336.970306835096 -0.222025678831076 0.141217516776733 -1.57222477705865 0.115898431202005 0.486409000396659 727.146757361381 FALSE 1
YCL059C 472.970461015335 0.761673125458045 0.484657658282052 1.57156935920072 0.116050457187063 0.486714349131534 728.100568391632 FALSE 1
YMR293C 260.591818442459 -0.309743964126191 0.197288773584751 -1.5700029885032 0.116414416018242 0.487907518329016 730.384046098453 FALSE 1
YER014C-A_intron 5.59497445646634 1.21907515244195 0.777080300888136 1.56878915994737 0.116697075084176 0.488214341440867 732.157449078122 FALSE 1
YGL050W 170.923528912261 0.306079808559082 0.195087024456188 1.56893985856974 0.116661953260706 0.488214341440867 731.937094757669 FALSE 1
YMR102C 604.801426485827 -0.464218551562349 0.295996701334099 -1.56832339505829 0.116805678758409 0.488214341440867 732.838828530261 FALSE 1
YOL008W 180.564782878429 -0.280662278583716 0.178955376947749 -1.56833666230472 0.11680258410031 0.488214341440867 732.819412645346 FALSE 1
YMR303C 8696.3194320818 -0.437108759192098 0.27885821495097 -1.56749464694434 0.116999116479483 0.488357970893288 734.052456792278 FALSE 1
YPR135W 164.562853278998 0.482207116863774 0.307603284307158 1.56762668496825 0.116968280709824 0.488357970893288 733.858993173434 FALSE 1
YOR357C 199.109419166325 -0.261656216120165 0.166973459231278 -1.56705273595452 0.117102365498271 0.48845687782567 734.700241136155 FALSE 1
YPR011C 360.65013098453 0.23193613251093 0.148040115869374 1.56671136839411 0.117182172301815 0.488457934781495 735.200949021586 FALSE 1
YAR002C-A 749.622281080316 -0.241702530250534 0.154415508356445 -1.56527367505472 0.117518752935158 0.488534287760237 737.312655915182 FALSE 1
YHR172W 89.8365668454743 -0.550572147260039 0.351627884193082 -1.5657806789797 0.117399970952173 0.488534287760237 736.567417753931 FALSE 1
YNL029C 127.698938914767 -0.350600891354334 0.223950874517472 -1.56552588646838 0.117459652511476 0.488534287760237 736.941859856999 FALSE 1
YOR184W 1396.29241159049 0.33670382293488 0.215079380163825 1.5654862994231 0.117468927356592 0.488534287760237 737.000050235256 FALSE 1
YGL120C 480.98042134245 0.85534208702148 0.547070185554206 1.56349607346081 0.117935958531067 0.489936931922024 739.930203823914 FALSE 1
snR190 14.0712016095268 -0.826717194996926 0.529131917872515 -1.56240280934273 0.118193125702285 0.490520242146094 741.543670656133 FALSE 1
YOR072W 4.76039898800875 1.16414706322906 0.745187615481742 1.56222008933477 0.118236149572674 0.490520242146094 741.813602418957 FALSE 1
YJR002W 592.260412313604 0.681102143607006 0.436097685141775 1.56181095844519 0.118332529459526 0.490588609643141 742.418289829068 FALSE 1
snR63 21.4965364986234 -0.85759015822794 0.549445354637641 -1.56082884492402 0.118564139637508 0.4912171507249 743.871412085727 FALSE 1
